Intern_ID,Task_Completion_Time_Hrs,Feedback_Rating,Attendance_Percentage,Performance
7180,5.12,1.1,46.67,0.38
7181,6.12,3.8,27.81,0.68
7182,2.65,3.2,93.82,0.72
7183,7.83,2.5,97.36,0.47
7184,8.24,4.2,91.48,0.67
7185,13.1,4.7,51.79,0.57
7186,5.9,4.2,1.64,0.74
7187,13.54,3.3,86.28,0.38
7188,14.37,4.0,26.89,0.44
7189,6.26,4.3,64.92,0.74
7190,2.85,2.9,5.05,0.68
7191,5.82,1.3,54.57,0.38
7192,3.65,3.1,63.98,0.68
7193,8.59,1.6,24.19,0.33
7194,5.53,3.2,23.36,0.63
7195,13.71,3.4,37.24,0.39
7196,3.25,3.8,52.23,0.78
7197,6.56,4.7,73.49,0.78
7198,1.07,4.4,3.01,0.92
7199,4.09,2.2,88.85,0.55
7200,16.0,3.3,68.4,0.3
7201,9.36,1.4,52.24,0.28
7202,15.43,4.0,39.96,0.41
7203,12.97,3.7,91.07,0.45
7204,6.67,2.9,78.86,0.55
7205,6.32,4.8,38.63,0.8
7206,13.79,2.8,86.93,0.31
7207,7.68,2.6,78.88,0.48
7208,8.05,2.5,60.89,0.46
7209,4.75,4.4,1.48,0.8
7210,15.02,4.1,13.92,0.44
7211,3.75,2.9,51.33,0.65
7212,9.35,1.1,86.61,0.24
7213,3.09,3.7,71.19,0.77
7214,13.95,2.8,9.25,0.31
7215,7.78,3.7,94.95,0.62
7216,15.32,4.6,66.92,0.49
7217,5.18,4.8,10.98,0.84
7218,9.36,2.5,13.46,0.42
7219,2.53,3.9,24.34,0.81
7220,5.92,3.2,95.44,0.62
7221,6.85,1.9,24.32,0.42
7222,4.38,4.7,53.29,0.85
7223,9.08,1.8,62.76,0.34
7224,3.08,4.9,19.92,0.92
7225,11.84,1.1,35.77,0.16
7226,3.92,4.6,78.61,0.86
7227,12.31,4.2,96.76,0.54
7228,3.05,1.9,82.25,0.55
7229,11.55,4.7,62.8,0.62
7230,10.77,3.2,23.08,0.46
7231,1.04,1.1,43.93,0.51
7232,12.58,2.0,95.02,0.25
7233,8.64,1.6,75.96,0.33
7234,16.04,3.9,72.73,0.38
7235,8.14,3.0,4.15,0.52
7236,1.01,4.0,58.72,0.87
7237,15.98,2.9,47.24,0.25
7238,7.11,1.1,92.09,0.32
7239,15.36,4.2,93.06,0.44
7240,2.64,3.1,53.66,0.71
7241,4.69,4.7,28.6,0.84
7242,12.93,1.2,82.42,0.14
7243,2.76,2.4,16.96,0.62
7244,14.99,4.2,73.83,0.45
7245,14.41,1.1,46.48,0.08
7246,6.83,3.0,50.27,0.56
7247,14.37,1.9,38.58,0.18
7248,15.65,1.9,55.3,0.14
7249,15.91,1.7,75.5,0.11
7250,6.03,1.1,37.74,0.35
7251,10.25,3.2,64.39,0.48
7252,2.06,1.4,44.23,0.52
7253,12.8,2.4,7.74,0.29
7254,5.75,4.0,28.71,0.72
7255,11.46,3.1,23.37,0.43
7256,8.52,4.0,68.32,0.63
7257,16.05,3.0,32.76,0.26
7258,14.24,3.3,44.29,0.36
7259,15.76,4.5,85.29,0.46
7260,10.65,1.6,85.79,0.26
7261,15.52,2.8,18.35,0.26
7262,13.34,4.4,75.73,0.53
7263,2.16,2.0,32.38,0.59
7264,14.85,4.6,57.09,0.5
7265,13.58,3.6,94.34,0.42
7266,4.4,2.2,61.64,0.54
7267,12.7,1.6,24.5,0.2
7268,12.92,4.6,0.93,0.57
7269,1.26,3.5,14.0,0.8
7270,1.45,2.1,23.45,0.62
7271,2.41,4.2,26.35,0.85
7272,9.69,3.7,95.13,0.56
7273,16.38,3.5,81.92,0.32
7274,4.68,2.8,17.09,0.61
7275,6.82,1.3,76.21,0.35
7276,3.09,4.7,72.71,0.9
7277,14.15,3.0,30.23,0.33
7278,15.35,1.5,57.22,0.1
7279,10.35,2.3,66.62,0.36
7280,11.99,3.4,51.59,0.45
7281,10.99,5.0,55.65,0.68
7282,5.37,2.4,88.5,0.53
7283,10.94,3.8,64.81,0.53
7284,12.3,2.6,37.61,0.34
7285,3.4,3.5,67.46,0.74
7286,5.19,2.5,87.74,0.55
7287,8.08,1.8,80.32,0.37
7288,8.91,2.1,44.64,0.38
7289,10.63,4.5,31.19,0.63
7290,2.59,4.0,34.89,0.82
7291,8.56,2.4,97.41,0.43
7292,6.88,2.2,10.57,0.46
7293,1.44,1.8,86.13,0.59
7294,6.92,2.0,5.82,0.43
7295,15.78,2.5,52.55,0.21
7296,1.82,4.6,48.9,0.92
7297,1.53,4.1,62.89,0.87
7298,14.0,3.5,29.87,0.39
7299,4.61,2.6,53.62,0.58
7300,11.45,1.7,23.79,0.25
7301,7.77,2.1,41.39,0.42
7302,6.27,1.6,65.04,0.41
7303,1.8,2.0,31.31,0.6
7304,4.3,3.5,97.36,0.71
7305,4.95,2.9,94.39,0.61
7306,7.03,1.8,69.08,0.41
7307,5.38,2.8,77.15,0.58
7308,5.88,4.5,25.42,0.78
7309,15.77,4.0,59.42,0.4
7310,8.73,3.3,21.17,0.54
7311,5.75,3.7,47.17,0.68
7312,12.7,4.2,20.56,0.52
7313,9.63,4.7,26.53,0.68
7314,15.77,1.7,17.25,0.11
7315,7.01,2.4,59.31,0.48
7316,1.17,4.1,13.36,0.88
7317,12.97,3.2,23.82,0.39
7318,4.79,1.0,47.46,0.38
7319,16.26,3.9,73.12,0.37
7320,15.24,4.0,1.69,0.42
7321,6.11,3.2,78.09,0.61
7322,2.21,2.2,12.55,0.61
7323,14.11,4.3,95.93,0.49
7324,8.46,2.7,61.34,0.47
7325,5.96,1.7,32.73,0.43
7326,12.08,4.2,90.11,0.54
7327,2.31,1.1,35.04,0.47
7328,4.01,5.0,63.15,0.9
7329,5.92,1.1,14.2,0.35
7330,11.49,1.7,36.04,0.25
7331,5.49,3.6,12.29,0.68
7332,1.06,4.1,81.42,0.89
7333,13.28,2.5,78.2,0.29
7334,10.45,1.2,84.88,0.22
7335,14.55,3.8,31.77,0.41
7336,6.94,1.6,6.54,0.38
7337,3.22,2.6,18.33,0.63
7338,9.74,4.5,85.8,0.66
7339,10.12,1.6,65.48,0.28
7340,13.37,4.4,6.35,0.53
7341,13.56,2.8,46.17,0.32
7342,16.15,1.3,27.49,0.05
7343,2.78,2.0,72.92,0.57
7344,16.22,4.5,3.68,0.45
7345,4.54,1.1,23.24,0.4
7346,11.76,1.1,16.2,0.17
7347,6.52,1.2,84.76,0.35
7348,2.61,4.2,96.13,0.85
7349,4.87,2.5,64.17,0.56
7350,4.31,1.5,95.65,0.46
7351,7.42,4.4,38.66,0.72
7352,4.37,2.1,81.47,0.53
7353,12.27,4.5,35.31,0.57
7354,12.56,4.9,36.71,0.61
7355,13.58,4.4,47.57,0.52
7356,15.8,4.9,5.57,0.51
7357,8.73,3.7,5.58,0.59
7358,10.39,1.6,13.9,0.27
7359,1.53,3.9,33.92,0.85
7360,12.02,1.8,12.28,0.24
7361,6.57,2.5,33.39,0.51
7362,14.18,1.2,11.53,0.1
7363,15.68,3.7,87.6,0.36
7364,7.19,3.5,18.28,0.61
7365,3.37,2.5,34.59,0.61
7366,7.23,2.2,32.04,0.45
7367,4.39,2.6,55.06,0.59
7368,8.49,4.7,52.05,0.72
7369,11.13,3.1,12.89,0.44
7370,7.79,3.4,27.9,0.58
7371,5.34,1.5,19.72,0.42
7372,3.36,3.4,86.3,0.72
7373,1.69,3.0,61.25,0.73
7374,10.76,2.3,10.45,0.35
7375,8.38,4.9,93.37,0.75
7376,2.77,3.4,7.21,0.74
7377,4.25,3.3,23.9,0.68
7378,9.21,4.2,9.19,0.64
7379,11.19,4.5,21.73,0.61
7380,15.91,2.1,13.7,0.16
7381,7.94,1.4,67.15,0.33
7382,9.82,3.2,12.13,0.49
7383,6.08,2.9,30.47,0.57
7384,7.57,1.6,66.69,0.36
7385,4.09,3.2,85.72,0.68
7386,10.09,4.3,99.18,0.62
7387,5.89,2.4,14.48,0.52
7388,15.31,1.8,82.86,0.14
7389,2.65,2.4,86.13,0.62
7390,10.19,1.2,14.69,0.23
7391,4.42,5.0,7.69,0.89
7392,5.06,2.5,62.43,0.56
7393,6.31,1.2,25.76,0.35
7394,11.46,2.3,98.89,0.33
7395,7.88,2.5,56.64,0.47
7396,5.91,2.2,54.7,0.49
7397,1.92,1.3,73.53,0.51
7398,15.5,3.3,29.78,0.32
7399,10.3,1.9,84.25,0.31
7400,9.83,3.8,10.29,0.57
7401,16.03,1.5,23.17,0.08
7402,14.23,2.5,3.52,0.26
7403,11.24,4.5,77.87,0.61
7404,8.15,2.7,58.59,0.48
7405,16.48,1.5,15.48,0.06
7406,11.2,4.6,25.87,0.62
7407,8.61,1.8,46.59,0.35
7408,2.29,4.3,47.21,0.87
7409,2.25,5.0,42.4,0.96
7410,11.79,4.8,79.99,0.63
7411,2.43,2.4,51.2,0.63
7412,2.8,2.0,44.04,0.57
7413,13.93,1.9,2.37,0.2
7414,2.06,5.0,68.0,0.97
7415,8.16,4.0,62.8,0.64
7416,7.24,1.8,65.17,0.4
7417,10.61,2.3,96.74,0.35
7418,11.99,4.9,37.56,0.63
7419,15.21,2.6,54.9,0.24
7420,12.58,4.0,69.2,0.5
7421,16.23,2.4,26.08,0.18
7422,16.45,4.2,38.03,0.4
7423,4.15,2.7,67.95,0.61
7424,2.51,1.0,47.27,0.45
7425,12.45,4.9,16.03,0.62
7426,8.71,2.4,15.78,0.43
7427,10.37,4.0,19.38,0.57
7428,3.58,2.2,47.95,0.57
7429,5.13,1.3,59.96,0.4
7430,13.8,3.9,55.6,0.45
7431,15.71,3.1,79.05,0.29
7432,13.75,1.5,80.31,0.15
7433,10.98,3.6,92.99,0.5
7434,5.73,4.1,12.72,0.73
7435,12.28,3.2,31.94,0.41
7436,3.42,1.1,30.92,0.43
7437,13.27,2.7,28.57,0.32
7438,4.84,2.0,60.17,0.5
7439,11.54,3.0,27.49,0.41
7440,6.97,4.2,1.14,0.71
7441,9.15,3.2,13.67,0.51
7442,2.91,2.0,68.29,0.56
7443,14.54,1.5,18.92,0.13
7444,5.03,2.7,86.49,0.58
7445,9.29,2.0,97.79,0.36
7446,1.96,1.6,5.51,0.54
7447,4.32,3.9,78.85,0.76
7448,6.37,3.2,54.45,0.6
7449,4.93,2.3,78.53,0.54
7450,5.15,2.9,71.8,0.6
7451,6.45,1.2,76.65,0.35
7452,11.17,4.0,68.72,0.55
7453,3.38,3.8,6.23,0.77
7454,7.94,3.3,72.62,0.56
7455,10.64,4.1,97.28,0.58
7456,3.37,3.7,15.37,0.76
7457,14.0,1.0,43.79,0.08
7458,1.19,4.8,37.84,0.97
7459,14.35,4.7,36.26,0.53
7460,4.59,3.2,88.69,0.66
7461,7.24,1.7,47.56,0.39
7462,11.42,1.3,44.39,0.2
7463,10.78,4.4,17.87,0.61
7464,3.14,1.1,20.58,0.44
7465,12.88,3.5,39.07,0.43
7466,10.18,1.2,98.67,0.23
7467,15.92,1.5,4.95,0.08
7468,4.35,1.9,67.54,0.5
7469,12.65,4.8,24.42,0.6
7470,3.59,1.7,15.19,0.5
7471,14.05,1.0,48.55,0.08
7472,16.38,1.1,76.05,0.02
7473,10.47,2.0,81.66,0.32
7474,15.48,4.9,49.77,0.52
7475,15.32,1.4,67.23,0.09
7476,9.35,1.4,22.83,0.28
7477,12.33,3.5,19.38,0.45
7478,16.13,2.3,80.44,0.17
7479,4.68,1.3,66.12,0.42
7480,15.11,3.8,74.39,0.39
7481,7.03,1.1,11.01,0.32
7482,9.36,1.3,82.03,0.27
7483,9.98,2.8,18.6,0.44
7484,14.59,3.2,72.61,0.34
7485,7.78,4.8,37.89,0.76
7486,9.38,4.4,96.28,0.65
7487,12.2,1.4,63.84,0.19
7488,6.69,1.7,50.97,0.4
7489,1.21,1.7,51.3,0.58
7490,10.13,1.9,30.91,0.32
7491,6.89,4.3,90.05,0.72
7492,4.75,3.9,55.22,0.74
7493,12.29,4.1,80.33,0.52
7494,7.23,3.6,95.2,0.62
7495,14.09,1.1,76.38,0.09
7496,2.44,1.9,74.46,0.57
7497,8.16,2.3,89.08,0.43
7498,14.48,3.4,15.76,0.37
7499,7.1,3.3,5.96,0.59
7500,10.26,2.0,55.77,0.33
7501,10.93,3.9,77.3,0.54
7502,13.75,3.9,12.2,0.45
7503,4.72,1.5,96.68,0.44
7504,5.87,1.2,77.99,0.37
7505,3.18,4.8,39.78,0.9
7506,15.82,3.8,80.34,0.37
7507,15.37,4.7,51.88,0.5
7508,2.44,4.2,63.48,0.85
7509,14.85,2.1,62.01,0.19
7510,15.08,1.5,83.53,0.11
7511,16.46,1.7,86.03,0.09
7512,12.9,4.4,15.41,0.54
7513,8.15,2.6,19.91,0.47
7514,7.61,2.4,39.39,0.46
7515,11.11,3.6,90.44,0.5
7516,6.72,1.6,57.55,0.39
7517,2.41,4.3,84.98,0.87
7518,15.14,4.6,19.57,0.49
7519,15.29,4.3,71.63,0.45
7520,2.83,3.0,26.04,0.69
7521,10.83,4.4,88.35,0.61
7522,9.09,4.9,62.16,0.73
7523,16.42,4.1,3.72,0.39
7524,2.93,3.8,64.3,0.79
7525,6.42,3.8,30.3,0.68
7526,4.84,4.0,58.95,0.75
7527,5.05,4.2,43.64,0.77
7528,6.0,4.3,80.09,0.75
7529,8.29,1.5,10.43,0.33
7530,5.71,1.0,85.84,0.35
7531,15.5,3.1,87.3,0.29
7532,8.7,1.6,39.76,0.33
7533,9.29,3.4,62.48,0.53
7534,13.45,2.7,24.86,0.31
7535,4.0,3.6,27.49,0.73
7536,7.46,4.7,71.52,0.75
7537,3.53,1.4,0.26,0.47
7538,4.99,2.2,67.29,0.52
7539,12.87,3.5,64.45,0.43
7540,14.92,2.3,91.59,0.21
7541,7.41,3.9,3.81,0.66
7542,7.8,3.0,16.21,0.53
7543,14.73,1.9,30.65,0.17
7544,13.85,1.9,76.03,0.2
7545,16.35,2.4,51.69,0.18
7546,3.9,4.7,42.44,0.87
7547,10.25,2.8,90.19,0.43
7548,10.26,3.1,72.45,0.46
7549,14.62,2.7,79.66,0.27
7550,6.66,3.8,41.01,0.67
7551,5.51,1.7,43.06,0.44
7552,4.18,4.7,76.93,0.86
7553,8.75,4.0,97.54,0.62
7554,6.01,4.8,58.31,0.81
7555,10.46,4.4,64.69,0.62
7556,7.48,3.6,3.36,0.62
7557,7.6,2.2,25.92,0.44
7558,6.29,1.1,19.1,0.34
7559,10.37,2.0,68.33,0.32
7560,4.87,4.6,82.02,0.83
7561,7.66,1.9,96.11,0.4
7562,4.05,2.8,95.71,0.63
7563,9.84,1.6,58.85,0.29
7564,3.75,2.7,22.4,0.62
7565,11.43,2.3,55.0,0.33
7566,15.76,4.1,32.6,0.41
7567,1.03,2.9,20.48,0.74
7568,10.76,2.8,65.5,0.41
7569,7.45,3.8,81.15,0.64
7570,14.5,4.4,46.93,0.49
7571,1.34,3.8,47.06,0.84
7572,4.68,4.9,55.04,0.87
7573,12.47,1.4,88.47,0.18
7574,14.08,3.0,77.99,0.33
7575,11.66,4.3,44.41,0.57
7576,8.86,3.5,84.55,0.56
7577,11.83,3.1,13.49,0.41
7578,1.41,3.2,83.29,0.76
7579,1.18,3.6,8.06,0.82
7580,14.14,3.9,59.29,0.44
7581,13.97,4.8,80.21,0.56
7582,4.71,3.8,79.44,0.73
7583,5.99,1.7,17.45,0.43
7584,4.9,3.2,85.78,0.65
7585,15.86,4.6,92.13,0.47
7586,15.4,1.1,53.18,0.05
7587,3.28,3.6,47.28,0.75
7588,10.63,3.4,94.69,0.49
7589,16.16,1.9,82.67,0.12
7590,11.68,2.5,28.67,0.34
7591,11.68,3.8,23.13,0.51
7592,3.7,2.8,67.29,0.64
7593,5.18,3.8,45.34,0.72
7594,11.62,1.6,69.76,0.23
7595,2.65,2.3,17.93,0.61
7596,4.55,4.0,94.85,0.76
7597,8.86,1.5,88.3,0.31
7598,4.25,4.5,35.42,0.83
7599,10.13,3.9,31.96,0.57
7600,9.27,3.7,61.04,0.57
7601,9.95,3.9,69.84,0.57
7602,10.9,1.7,73.86,0.27
7603,4.87,1.7,92.68,0.46
7604,4.6,3.6,20.94,0.71
7605,6.26,5.0,91.32,0.83
7606,7.86,2.4,40.12,0.45
7607,6.96,2.6,55.21,0.51
7608,3.92,4.3,41.38,0.82
7609,15.38,2.0,72.45,0.16
7610,8.72,1.2,42.48,0.28
7611,1.67,4.0,52.44,0.85
7612,6.55,4.2,81.87,0.72
7613,4.62,3.8,89.97,0.73
7614,13.51,4.8,94.92,0.57
7615,15.37,4.5,13.9,0.47
7616,12.09,4.4,57.46,0.57
7617,2.33,2.4,50.58,0.63
7618,14.01,3.3,6.39,0.37
7619,15.42,3.0,32.79,0.28
7620,3.41,2.7,0.89,0.63
7621,14.3,4.5,35.12,0.51
7622,1.35,1.4,54.42,0.54
7623,9.07,1.1,83.21,0.25
7624,5.53,3.4,91.29,0.65
7625,16.32,2.4,23.44,0.18
7626,12.34,1.7,6.06,0.22
7627,4.86,2.3,89.32,0.54
7628,6.32,2.1,92.63,0.47
7629,7.2,4.4,20.56,0.73
7630,10.83,1.3,53.46,0.22
7631,7.8,1.6,33.99,0.36
7632,1.95,1.0,35.44,0.47
7633,2.51,1.3,91.95,0.49
7634,14.38,4.7,44.88,0.53
7635,15.85,4.7,22.64,0.48
7636,13.09,2.5,86.46,0.3
7637,14.41,4.5,69.63,0.5
7638,13.36,4.0,43.83,0.48
7639,13.31,3.3,28.57,0.39
7640,15.94,2.4,80.08,0.19
7641,11.06,1.2,14.75,0.2
7642,9.62,2.2,79.76,0.37
7643,4.66,4.5,5.64,0.82
7644,3.59,2.8,9.3,0.64
7645,4.43,1.3,60.44,0.43
7646,6.75,2.4,45.6,0.49
7647,14.53,2.7,56.66,0.28
7648,13.51,3.3,24.59,0.38
7649,5.02,4.5,44.61,0.81
7650,10.46,2.4,43.5,0.37
7651,9.12,1.6,1.47,0.31
7652,1.33,4.4,88.57,0.91
7653,15.67,2.1,37.08,0.16
7654,13.1,4.3,30.57,0.52
7655,8.47,2.8,29.54,0.48
7656,5.01,3.4,95.52,0.67
7657,2.16,2.3,89.7,0.63
7658,6.25,3.2,32.13,0.61
7659,6.44,4.3,40.2,0.74
7660,11.47,4.2,34.06,0.56
7661,13.98,4.3,23.76,0.49
7662,2.56,3.1,61.19,0.71
7663,1.18,4.3,10.65,0.91
7664,3.78,1.8,9.9,0.51
7665,2.89,2.6,60.08,0.64
7666,13.14,4.6,15.72,0.56
7667,7.63,4.1,69.34,0.67
7668,16.11,1.0,97.94,0.01
7669,10.14,3.1,35.98,0.47
7670,1.85,1.2,37.23,0.5
7671,1.39,3.6,94.0,0.81
7672,11.86,3.7,73.17,0.49
7673,9.62,3.5,45.7,0.53
7674,16.21,2.5,47.01,0.2
7675,2.03,2.6,3.51,0.67
7676,13.55,3.4,33.56,0.4
7677,13.89,2.5,88.29,0.27
7678,7.5,3.2,56.85,0.57
7679,4.07,1.8,67.57,0.5
7680,2.87,4.6,69.11,0.89
7681,4.17,4.5,58.86,0.84
7682,15.95,3.7,88.3,0.36
7683,9.56,3.0,60.94,0.47
7684,13.62,2.6,17.94,0.29
7685,11.16,1.2,36.62,0.2
7686,9.94,2.9,56.38,0.45
7687,7.28,4.8,69.85,0.77
7688,13.98,3.8,36.56,0.43
7689,7.07,3.0,53.19,0.55
7690,9.94,3.2,49.29,0.49
7691,8.8,2.2,47.2,0.4
7692,5.98,1.7,67.42,0.43
7693,15.45,1.1,60.03,0.05
7694,10.03,3.1,8.01,0.47
7695,12.07,2.2,39.63,0.29
7696,2.53,1.9,19.95,0.56
7697,8.55,1.5,28.22,0.32
7698,8.39,1.8,6.41,0.36
7699,7.89,3.2,0.13,0.55
7700,4.26,4.6,66.54,0.84
7701,6.6,4.4,14.33,0.74
7702,15.49,2.0,14.31,0.16
7703,9.0,3.0,17.7,0.49
7704,11.83,5.0,1.55,0.65
7705,5.14,2.8,20.07,0.59
7706,4.94,4.8,42.99,0.85
7707,6.59,2.4,60.23,0.49
7708,1.82,3.2,17.59,0.75
7709,4.15,1.4,47.22,0.45
7710,4.02,1.1,31.2,0.42
7711,15.09,2.7,59.73,0.26
7712,8.86,4.5,85.53,0.68
7713,7.27,1.2,15.32,0.32
7714,5.74,2.6,27.01,0.55
7715,7.48,3.2,56.77,0.57
7716,7.12,4.3,63.82,0.72
7717,7.28,4.0,51.31,0.67
7718,10.52,4.3,30.24,0.61
7719,14.5,3.7,92.33,0.4
7720,2.96,4.3,11.62,0.85
7721,15.93,2.3,47.29,0.18
7722,5.78,4.0,13.63,0.72
7723,3.44,1.4,23.93,0.47
7724,5.1,1.3,24.39,0.41
7725,6.94,1.5,68.03,0.37
7726,2.6,3.5,85.9,0.76
7727,14.83,4.4,19.01,0.48
7728,14.09,1.1,52.33,0.09
7729,6.88,2.5,70.09,0.5
7730,14.54,4.0,74.22,0.44
7731,13.85,3.3,3.85,0.37
7732,9.67,4.1,90.5,0.61
7733,2.94,1.5,28.47,0.5
7734,9.59,2.0,0.31,0.35
7735,9.61,2.4,95.56,0.4
7736,2.84,4.5,71.46,0.88
7737,14.81,1.7,49.67,0.14
7738,16.43,3.3,31.94,0.29
7739,6.01,3.6,82.96,0.66
7740,8.08,3.7,47.54,0.61
7741,6.31,2.0,29.67,0.45
7742,12.41,3.9,29.33,0.49
7743,6.2,4.5,16.81,0.77
7744,14.59,3.5,67.7,0.37
7745,13.6,2.3,79.18,0.26
7746,6.56,2.3,5.93,0.48
7747,15.66,4.2,11.23,0.43
7748,13.19,3.0,67.99,0.36
7749,4.04,3.5,81.78,0.71
7750,4.83,3.4,20.37,0.68
7751,15.29,3.3,8.51,0.33
7752,8.02,4.8,99.69,0.75
7753,8.06,4.3,18.83,0.68
7754,9.44,3.9,88.29,0.59
7755,4.93,2.3,75.76,0.54
7756,11.41,1.7,67.49,0.25
7757,2.75,2.8,94.37,0.67
7758,12.96,1.2,56.23,0.14
7759,12.76,2.7,90.98,0.33
7760,13.53,1.6,57.02,0.17
7761,10.06,3.8,91.42,0.56
7762,13.95,4.5,37.64,0.52
7763,11.51,1.4,33.2,0.21
7764,16.36,2.9,4.0,0.24
7765,3.56,4.4,94.29,0.84
7766,3.89,2.0,17.44,0.53
7767,3.52,3.8,63.49,0.77
7768,10.79,1.5,30.19,0.25
7769,13.73,3.1,90.32,0.35
7770,2.78,2.4,32.59,0.62
7771,10.62,1.2,36.97,0.21
7772,1.04,2.0,60.36,0.62
7773,11.44,1.8,79.43,0.26
7774,15.1,2.3,16.92,0.21
7775,2.92,4.5,14.15,0.88
7776,1.49,1.0,8.63,0.48
7777,12.52,2.6,41.44,0.33
7778,9.11,4.4,16.68,0.66
7779,13.26,3.4,71.15,0.4
7780,8.16,1.7,11.54,0.36
7781,13.73,1.4,23.4,0.14
7782,15.17,1.7,44.82,0.13
7783,5.98,4.0,11.3,0.71
7784,14.23,2.0,13.16,0.2
7785,5.02,2.1,24.06,0.51
7786,5.18,4.7,90.93,0.83
7787,4.99,2.6,28.36,0.57
7788,15.64,1.9,40.83,0.14
7789,12.63,1.1,25.69,0.14
7790,4.78,2.9,86.09,0.62
7791,8.78,2.7,12.14,0.46
7792,11.97,2.9,50.72,0.38
7793,14.98,3.0,44.49,0.3
7794,14.39,2.4,25.0,0.24
7795,4.04,3.7,33.23,0.74
7796,11.53,2.8,8.54,0.39
7797,14.9,4.5,46.78,0.49
7798,1.71,1.4,69.78,0.53
7799,9.89,4.1,82.02,0.6
7800,13.87,4.1,61.9,0.47
7801,12.98,3.2,46.09,0.39
7802,2.56,3.1,12.76,0.71
7803,15.88,2.8,30.51,0.24
7804,11.76,1.6,76.7,0.23
7805,12.29,1.5,95.11,0.2
7806,4.1,2.4,89.57,0.57
7807,3.1,4.4,98.68,0.86
7808,3.9,2.6,32.07,0.61
7809,12.04,3.5,50.38,0.46
7810,7.2,1.2,44.49,0.32
7811,6.34,4.8,87.56,0.8
7812,13.84,1.1,14.66,0.1
7813,5.12,4.3,92.3,0.78
7814,7.84,3.7,6.29,0.62
7815,15.51,4.2,50.77,0.43
7816,12.02,1.9,48.54,0.26
7817,7.55,3.3,41.39,0.58
7818,3.76,4.9,97.33,0.9
7819,4.67,3.6,11.68,0.71
7820,7.77,4.6,40.64,0.73
7821,6.97,3.5,75.3,0.62
7822,4.0,3.1,66.99,0.67
7823,13.81,1.6,38.69,0.16
7824,7.94,2.3,39.18,0.44
7825,5.55,1.6,24.16,0.43
7826,13.96,2.4,3.43,0.26
7827,15.4,4.9,60.84,0.52
7828,8.17,1.5,55.54,0.33
7829,1.51,2.1,58.01,0.62
7830,5.2,3.1,27.62,0.63
7831,2.38,1.0,76.22,0.46
7832,3.11,4.8,73.45,0.91
7833,14.84,4.4,19.35,0.48
7834,6.3,2.7,37.98,0.54
7835,11.69,4.3,63.31,0.57
7836,3.34,3.6,92.44,0.75
7837,1.25,1.7,80.67,0.58
7838,1.46,4.5,74.92,0.92
7839,7.89,2.9,68.71,0.52
7840,4.35,1.8,48.45,0.49
7841,12.87,1.4,75.18,0.17
7842,6.83,4.0,82.33,0.69
7843,6.28,3.3,72.29,0.62
7844,4.85,4.6,96.87,0.83
7845,12.96,4.9,5.82,0.6
7846,14.38,2.4,76.84,0.24
7847,6.11,3.9,69.6,0.7
7848,13.95,4.6,25.75,0.53
7849,13.04,3.5,51.99,0.42
7850,6.62,3.9,13.13,0.68
7851,9.18,2.1,30.12,0.37
7852,4.56,3.2,16.56,0.66
7853,5.82,3.8,98.08,0.69
7854,5.64,1.3,99.87,0.39
7855,13.51,4.5,8.38,0.53
7856,9.16,4.9,54.02,0.72
7857,5.01,1.4,40.84,0.42
7858,9.03,2.3,8.22,0.4
7859,1.61,3.0,65.59,0.73
7860,8.88,1.9,78.5,0.36
7861,8.72,3.4,32.83,0.55
7862,6.35,2.9,9.26,0.56
7863,10.47,4.9,45.69,0.68
7864,2.78,2.9,51.1,0.68
7865,1.42,2.5,31.24,0.67
7866,4.39,4.8,40.76,0.87
7867,14.51,4.9,61.68,0.55
7868,2.85,4.2,25.04,0.84
7869,6.4,4.0,14.69,0.7
7870,2.51,1.8,96.39,0.55
7871,8.26,2.7,85.88,0.48
7872,11.86,1.9,64.14,0.26
7873,15.57,4.2,53.55,0.43
7874,2.34,4.4,3.92,0.88
7875,6.73,4.4,31.7,0.74
7876,1.77,3.7,87.3,0.81
7877,1.03,2.4,52.79,0.67
7878,4.18,2.5,23.88,0.58
7879,13.75,1.4,46.4,0.14
7880,11.78,2.5,7.35,0.34
7881,15.32,1.4,5.81,0.09
7882,11.61,3.9,89.55,0.52
7883,12.24,2.9,40.33,0.37
7884,6.05,1.7,24.46,0.42
7885,10.63,4.0,62.55,0.56
7886,5.33,3.1,39.39,0.62
7887,11.62,2.0,90.08,0.28
7888,16.25,3.2,45.78,0.28
7889,13.0,3.4,49.07,0.41
7890,5.97,1.4,74.11,0.39
7891,15.5,2.0,88.86,0.16
7892,13.66,4.5,38.32,0.53
7893,4.92,4.6,93.46,0.82
7894,8.52,1.8,33.79,0.36
7895,2.51,4.2,60.91,0.85
7896,7.94,3.6,92.82,0.6
7897,5.1,4.0,72.51,0.74
7898,10.01,1.7,94.11,0.3
7899,5.34,2.4,29.74,0.53
7900,6.76,3.8,70.42,0.66
7901,10.96,3.6,0.43,0.5
7902,14.87,2.3,18.59,0.22
7903,2.4,3.3,77.48,0.74
7904,5.6,1.1,82.37,0.36
7905,10.71,2.0,99.05,0.31
7906,1.67,2.0,31.5,0.6
7907,10.52,3.5,56.24,0.51
7908,2.34,3.6,19.08,0.78
7909,14.13,4.8,51.31,0.55
7910,7.91,2.5,9.28,0.46
7911,4.73,4.1,76.24,0.77
7912,1.91,3.7,60.65,0.81
7913,10.12,3.7,19.13,0.54
